is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"REMLIN, LOUIS",IND,,P60019734,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COKER, ADAM WARD",DEM,D,H6NC02130,,2016,NC,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SMITH, DARRYL JOHN MR.",REP,R,P60009412,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GORDH, ALEXANDER SOY SAUCE AND TATERS MASTER FIRST",NAP,,P60011087,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, EDWARD CLAUDE",IND,,P60018322,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GALLAHER, SCOT B.",DEM,D,H6TX10148,C00596817,2016,TX,H,10,,5180.00,80.00,3158.12,9500.00,3425.39,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"GILBERTSON, MATTHEW ROBERT MR.",IND,,P60010030,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAMP, TOBY",DEM,D,H6IN03260,,2016,IN,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CANNADAY, PAUL BENJAMIN-DIELMAN",IND,,P60005188,C00557744,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SEDA, ANTHONY",REP,R,S6MD03607,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ASS, DAT",IND,,P60011665,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BONIFICIA, ANTHONY A JR",REP,R,P60006509,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"POE, BOB",DEM,D,H6FL10169,C00602953,2016,FL,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROUGHNEEN, CHERIE MYINT",REP,R,H6TX32084,,2016,TX,H,32,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARTIN, JEFF",REP,R,H6TX09082,,2016,TX,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LENTS, BRAYDYN GIOVANNI",REP,R,P60014321,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRAYSON, RICHARD",DEM,D,H6ID02191,,2016,ID,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GOWAN , DAVID MATHEW SR",REP,R,H6AZ01215,C00590216,2016,AZ,H,01,,158264.76,113764.76,18208.57,0.00,140056.19,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ALM, VANCE STEVEN",DEM,D,H4NV02136,C00564740,2016,NV,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALSH, BRUCE MR",DEM,D,P60014966,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ROTHFUS, KEITH MR.",REP,R,H0PA04220,C00467530,2016,PA,H,12,,838517.05,617814.59,309977.66,195609.29,1059679.26,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CRISPY, JA'",IND,,P60014511,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GEYMANN, BRETT F",REP,R,H6LA03106,,2016,LA,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HURLEY, DECLAN MCKOWAN MR. I",IND,,P60011806,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WOODALL, ROB REP.",REP,R,H0GA07133,C00482307,2016,GA,H,07,,277400.80,92631.00,228549.83,0.00,98999.43,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SLACK, STEVEN JOHN MR",COM,,P60011525,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEEB, GREGORY PATRICK",REP,R,H6TX27084,,2016,TX,H,27,,144379.49,106649.68,115268.92,59000.47,8610.57,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"THIES, CHARLES",IND,,H6FL01093,,2016,FL,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KUSH, DANK ASS KAPTAIN",IND,,P60010063,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TRAMP, DONALD",UST,,P60014800,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"COURTNEY, JOSEPH D",DEM,D,H2CT02112,C00410233,2016,CT,H,02,,533932.83,191362.70,272185.23,0.00,836968.97,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MICKERT, ANDREW CHARLES",OTH,,P60006665,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"VELA, FILEMON MR.",DEM,D,H2TX27190,C00513531,2016,TX,H,34,,684489.47,392462.73,280247.53,0.00,456972.38,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"COOKE, CL",UNK,,H6NC01090,,2016,NC,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MATORY, LIZ MS.",IND,,H6MD08507,,2016,MD,H,08,,16317.97,16090.00,12614.80,0.00,3703.17,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MAXWELL, KENNY MAI BALLZ MR",REP,R,P60012770,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OCONNOR, MATTHEW BRENDAN",NNE,,P60017464,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"IRWIN, THOMAS J",OTH,,P60006210,C00571612,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SCHAKOWSKY, JANICE D",DEM,D,H8IL09067,C00327023,2016,IL,H,09,,700677.86,519896.83,622806.42,0.00,358402.42,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ROCHESTER, LISA BLUNT",DEM,D,H6DE00206,C00590778,2016,DE,H,00,,150422.41,111897.41,23365.32,28900.00,127057.09,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"REES, GROVER JOSEPH",REP,R,H6LA03114,C00609180,2016,LA,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHITWELL, ROBERT QUENTIN JR",REP,R,H6MS01222,C00573428,2015,MS,H,01,,218790.27,152420.27,218740.27,0.00,0.00,2015-12-31,9795.09,9795.09,0.00
False,2016,False,,,"MARX, ANGELA KAYE",DEM,D,H6WA03176,C00581017,2016,WA,H,03,,3939.90,3650.83,307.95,0.00,3809.43,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FOREST, DYLAN SCOTT",DEM,D,H6TN05306,C00603456,2016,TN,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"QUARTEY, MARY AKU",DEM,D,P60006244,C00570192,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JEFFERSON, DELMA JRMAR",DEM,D,H6CA06219,,2016,CA,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SAGARIBAY, JEREMY DIEGO MR.",IND,,P60018538,C00596981,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHAFEE, LINCOLN DAVENPORT MR.",DEM,D,P60008075,,2016,US,P,00,,418135.75,45292.00,418163.80,363694.14,-28.05,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BROOKINS, HOWARD B. JR.",DEM,D,H6IL01167,,2016,IL,H,01,,58555.00,56855.00,129.17,0.00,58425.83,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LUNGO, ROBERT FRANCIS",IND,,P60018504,C00596908,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PHILLIPS, GEORGE KARL MR",REP,R,H6NY22098,,2016,NY,H,22,,100115.50,100115.50,0.00,1596.61,100115.50,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BRICENO, JAIRO I",REP,R,H6TX00149,,2016,TX,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SPRUYT, JAMES ANDREW MR",IND,,P60014529,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OSKAR SOHAM, JOSH MORDECAI JAY PRAGOON DR",COM,,P60016284,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YANCEY, FLOYD AZRAEL",IND,,P60008950,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HOEVEN, JOHN",REP,R,S0ND00093,C00473371,2016,ND,S,,3,1462614.00,1376689.00,333985.00,100000.00,2212942.00,2015-12-31,,,
False,2016,False,,,"NANA, CHARLES",DEM,D,S6AL00369,,2016,AL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KORB, STEVEN GERARD",IND,,P60009503,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAYES, CHRIS",LIB,,H2AR02061,,2016,AR,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RAY, GENE DR.",OTH,,P60016599,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EMERY, JARED ALAN ""FLASH""",DEM,D,P60014495,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRITT, JOSEPH PATRICK JR",NNE,,P60009206,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KICKS, MINISTER",IND,,P60016847,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, ANDREW JOHN",DEM,D,H6GA07148,,2016,GA,H,07,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAUREL-SMITH, ABBEY",REP,R,P60005998,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ELLISON, KEITH MAURICE",DEM,D,H6MN05183,C00422410,2016,MN,H,05,,1028206.90,861736.67,917642.47,0.00,273312.21,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"GALLEGO, RUBEN",DEM,D,H4AZ07043,C00558627,2016,AZ,H,07,,542009.69,314495.42,274801.29,2500.00,291371.03,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"EVANS, JONATHAN THOMAS",IND,,P60006129,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TATE, JASON",OTH,,S6AR00157,,2016,AR,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MACKIMZEY, DEBORAH MAE",IND,,P60005386,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PALACIOS, JUAN SONNY JR",DEM,D,H6TX15154,,2016,TX,H,15,,193297.93,91131.73,176812.80,34000.00,-22654.12,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"CHESTER, JOHN CHAPMAN",IND,,P60006996,C00576637,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"POWELL, SAMUEL LYNDELL",IND,,P80005010,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LEACH, RON",DEM,D,S6KY00146,,2016,KY,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMAS, EVAN CHARLES",DEM,D,H4CA25107,C00550194,2016,CA,H,25,,10530.18,5188.97,11549.90,1500.00,1913.08,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"OSTROW, BEN",IND,,P60019262,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JAFFE, RALPH",DEM,D,S2MD00412,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COBLENZ, MICHAEL",DEM,D,H4KY06148,C00547273,2016,KY,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARMON, WAYNE E",REP,R,H8IN07150,C00546721,2016,IN,H,07,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ENGEL, ELIOT L. REP.",DEM,D,H8NY19058,C00236513,2016,NY,H,16,,343589.86,182335.00,400501.98,0.00,217074.48,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DUOME, MARC DR.",REP,R,H6PA08251,,2016,PA,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WAGNER, ANN L.",REP,R,H2MO02102,C00495846,2016,MO,H,02,,1246721.40,629696.00,518772.68,0.00,2096837.63,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"RICHARDSON, LYNN",REP,R,S6MD03599,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BEAGLE, WILLIAM D",REP,R,H6OH08141,C00588376,2016,OH,H,08,,226317.00,102217.00,22889.71,121559.02,203427.29,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HECK, JOE",REP,R,S6NV00218,C00580688,2016,NV,S,00,3,3979144.00,2525228.00,1117208.00,0.00,2861935.00,2015-12-31,5122.00,0.00,5122.00
False,2016,False,,,"BUSH, WILLITA D",GRE,,P60005766,C00572032,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARTMAN, ERIC",IND,,P60013489,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GLUCK , GEORGE",GRE,,H2MD08175,,2016,MD,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RIDLEY, H.J., JR.",GRE,,H4TX08055,,2016,TX,H,36,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THE COCKROACH, ZORRO",COM,,P60017803,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SERRANO, JOSE E.",DEM,D,H0NY18065,C00240986,2016,NY,H,15,,84021.30,13271.30,59814.86,0.00,67208.31,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SABBAG, DOUGLAS WALTER",REP,R,P60006467,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JANE, MARY",LIB,,P60011715,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENSMIHEN, JOSEPH",REP,R,H6FL22073,C00576660,2016,FL,H,22,,135916.79,93028.00,83573.85,30000.00,52342.94,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HORN, CHRISTOPHER DARREN MR.",NPA,,P60005816,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAVAZOS, CYNTHIA T. MS.",IND,,P60017290,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SLAUGHTER, LOUISE M",DEM,D,H6NY03031,C00213611,2016,NY,H,25,,717339.99,333876.08,273546.95,0.00,784136.51,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SERETSKIY, YURIY",NON,,H6CA28163,C00585307,2016,CA,H,28,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CORNERSTONE, DAVID REED",REP,R,P60009164,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SNACKBAR, ALLAH M",COM,,P60017787,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GUTHRIE, SEAN PATRICK",OTH,,S6FL00384,C00582791,2016,FL,S,00,3,150.00,150.00,103.00,0.00,46.00,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"GRAHAM, GWEN",DEM,D,H4FL02062,C00543249,2016,FL,H,02,,2031962.52,1279729.76,359469.48,0.00,1704859.49,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FRASER, AARON WALTER",DEM,D,H6NJ10205,,2016,NJ,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHADY, SLIM SACK MR.",AMP,,P60011178,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARTOWSKA, MATTHEW",UN,,P60017092,C00590232,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILLIAMS, JULIAN ALPHONSE",REP,R,P60019312,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MYRICKES, DORIAN C. L.",DEM,D,H6IL02264,,2016,IL,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMPSON, MORRIS KENT MR.",UN,,P60007770,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KUBACH, NATHAN K",REP,R,P60016490,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARTER, WILLIE FELIX",DEM,D,P80000268,C00202176,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PESQUERA, CARLOS IGNACIO",OTH,,H6PR01023,C00599431,2016,PR,H,00,,1000.00,0.00,760.90,0.00,239.10,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SAVAGE, DAVID",W,,P60011376,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GROTH, EDWARD TIPTON",NNE,,P60019486,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BATTS, JASON",REP,R,H6KY01102,,2016,KY,H,01,,112291.10,76761.10,19128.86,25000.00,93162.24,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"FATTAH, CHAKA MR.",DEM,D,H2PA02055,C00254441,2016,PA,H,02,,169335.00,67635.00,165592.18,-1785.50,7673.30,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MORRIS, LAIO CHANTELLE",NNE,,P60019114,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SMITH, RHETT R",GRE,,P80004641,C00438218,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRAYSON, RICHARD",DEM,D,H6WY01033,,2016,WY,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRIBBLE, QUANCIDINE HINSON",DEM,D,P60008323,C00579987,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EDWARDS, LA RESA",OTH,,P60017217,,2016,US,P,00,,0.00,0.00,0.00,0.00,4300.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"YANDIK, WILL",DEM,D,H6NY19235,C00603431,2016,NY,H,19,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BLUNT, ROY",REP,R,S0MO00183,C00304758,2016,MO,S,,3,4933354.00,4679485.00,2103736.00,103758.00,5043553.00,2015-12-31,,,
False,2016,False,,,"GENTILE, VINCENT",DEM,D,H6NY11190,C00573675,2015,NY,H,11,,249243.50,196393.50,249243.50,0.00,0.00,2016-01-27,611.70,611.70,0.00
False,2016,False,,,"CHEN, JAMES JYHYENN",DEM,D,P60008034,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARTINS, JACK",REP,R,H6NY03197,C00603001,2016,NY,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PRUE, REECE",IDP,,P60012176,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FRIEZA, LORD",IND,,P60014743,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEINBROOK, MICHAEL LEE",IND,,P60018561,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CORRY, MATTHEW",DEM,D,P60016391,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TORO, DAVID JOSEPH MR.",IND,,P60012424,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHACKLEFORD, WILLIAM M",REP,R,H6OH08208,,2016,OH,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SUCK, PONZI SCHEMES",NAP,,P60018892,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GEORGE, JEFF",NPA,,P60019668,C00608653,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BARANOWSKI, MICHAEL KAZIMER",NPA,,P60019775,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PITTS, JOSEPH R.",REP,R,H6PA16197,C00310136,2016,PA,H,16,,404820.18,22804.61,421642.32,0.00,119127.44,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HEINZ, MATTHEW GERALD",DEM,D,H2AZ08078,C00511394,2016,AZ,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BAXTER, STOUTHEART",DOG,,P60011053,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BERGEVIN, RHETT RAYMOND",IND,,P60016839,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, JEFFREY W",REP,R,H6MD08572,,2016,MD,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SELEY, MICHAEL TRINH MR.",REP,R,P60019353,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"STEFANIK, ELISE M.",REP,R,H4NY21079,C00547893,2016,NY,H,21,,1285119.03,465070.92,379521.86,18209.94,928154.88,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WIESNER, PATRICK",DEM,D,S0KS00166,C00563577,2016,KS,S,00,3,0.00,0.00,488.00,48000.00,2162.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MILLS, JOHN JOHN",REP,R,H4TN08099,C00565366,2016,TN,H,08,,1000.00,0.00,1560.00,10234.94,663.45,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HANKINS, GERALD LAMAR MR",DEM,D,P00004135,C00350058,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FICKER, ROBIN K A",REP,R,H4MD08171,C00601021,2016,MD,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SMITH, MICHAEL",IND,,P60016623,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"RATCLIFFE, JOHN L",REP,R,H4TX04153,C00554113,2016,TX,H,04,,552135.20,272839.24,264385.95,391950.00,381523.94,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MOORE, KOEN ROBERT",IND,,P60015484,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GREEN, DON",REP,R,P60016425,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRONSON, DANIEL J",REP,R,S6IL00359,,2016,IL,S,00,3,7328.00,7328.00,7328.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BRUCATO, GEORGE JAMES",REP,R,P60005923,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CINO, MICHAEL J. HON.",REP,R,H6NJ05189,,2016,NJ,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUSSELL, BRIAN PATRICK KETTERER",REP,R,P60004942,C00548800,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LYNCH, JAMES P SR",REP,R,P60017423,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, SUSAN",DEM,D,P60008026,C00579417,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FROG, PEPE LE MR.",IND,,P60011483,C00584334,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TOKAR, JEFF",REP,R,H6TX32076,C00590877,2016,TX,H,32,,10214.00,8864.00,10083.86,0.00,130.14,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"YOUNG, LIH",DEM,D,S6MD03375,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"GRAVES, SAMUEL B JR 'SAM'",REP,R,H0MO06073,C00359034,2016,MO,H,06,,710395.30,127464.00,421568.69,5522.41,683309.83,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FALCO, ALEXANDER JOHN MR.",IND,,P60011954,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RHODES, LEE",DEM,D,P60006160,C00574707,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLBROOK, MARK IRVING DR",REP,R,H6ME01207,C00592469,2016,ME,H,01,,16655.97,11933.56,9581.39,765.00,7074.58,2015-12-31,0.00,0.00,0.00
